   Altitude   |                     Number density (1/m^3)
-------+------+----------+----------+----------+----------+----------+----------
 Z (m) | H (m)|    N2    |    O     |    O2    |    Ar    |   He     |    H
-------+------+----------+----------+----------+----------+----------+----------
 165500 161301 1.3348e+16 1.0340e+16 1.0612e+15 1.5746e+13 1.7543e+13 2.5935e+11
 166000 161775 1.3018e+16 1.0178e+16 1.0317e+15 1.5216e+13 1.7453e+13 2.5684e+11
 166500 162250 1.2697e+16 1.0019e+16 1.0033e+15 1.4706e+13 1.7363e+13 2.5439e+11
 167000 162725 1.2386e+16 9.8641e+15 9.7569e+14 1.4215e+13 1.7275e+13 2.5199e+11
 167500 163200 1.2084e+16 9.7120e+15 9.4900e+14 1.3743e+13 1.7188e+13 2.4964e+11
 168000 163674 1.1790e+16 9.5631e+15 9.2316e+14 1.3288e+13 1.7102e+13 2.4734e+11
 168500 164149 1.1505e+16 9.4172e+15 8.9813e+14 1.2850e+13 1.7017e+13 2.4509e+11
 169000 164623 1.1229e+16 9.2743e+15 8.7389e+14 1.2429e+13 1.6933e+13 2.4288e+11
 169500 165098 1.0960e+16 9.1343e+15 8.5040e+14 1.2022e+13 1.6850e+13 2.4073e+11

 170000 165572 1.0698e+16 8.9972e+15 8.2765e+14 1.1631e+13 1.6768e+13 2.3861e+11
 170500 166046 1.0444e+16 8.8628e+15 8.0560e+14 1.1254e+13 1.6687e+13 2.3654e+11
 171000 166521 1.0197e+16 8.7311e+15 7.8422e+14 1.0891e+13 1.6607e+13 2.3452e+11
 171500 166995 9.9575e+15 8.6019e+15 7.6351e+14 1.0541e+13 1.6527e+13 2.3253e+11
 172000 167469 9.7241e+15 8.4754e+15 7.4342e+14 1.0203e+13 1.6449e+13 2.3059e+11
 172500 167943 9.4972e+15 8.3513e+15 7.2394e+14 9.8780e+12 1.6371e+13 2.2868e+11
 173000 168417 9.2765e+15 8.2296e+15 7.0504e+14 9.5641e+12 1.6295e+13 2.2681e+11
 173500 168890 9.0618e+15 8.1103e+15 6.8672e+14 9.2614e+12 1.6219e+13 2.2498e+11
 174000 169364 8.8530e+15 7.9932e+15 6.6894e+14 8.9693e+12 1.6144e+13 2.2318e+11
 174500 169838 8.6497e+15 7.8784e+15 6.5169e+14 8.6875e+12 1.6070e+13 2.2142e+11

 175000 170311 8.4520e+15 7.7658e+15 6.3495e+14 8.4156e+12 1.5997e+13 2.1970e+11
 175500 170785 8.2595e+15 7.6553e+15 6.1870e+14 8.1532e+12 1.5924e+13 2.1800e+11
 176000 171258 8.0721e+15 7.5468e+15 6.0292e+14 7.8998e+12 1.5852e+13 2.1634e+11
 176500 171732 7.8897e+15 7.4404e+15 5.8761e+14 7.6552e+12 1.5781e+13 2.1471e+11
 177000 172205 7.7121e+15 7.3360e+15 5.7274e+14 7.4190e+12 1.5711e+13 2.1311e+11
 177500 172678 7.5392e+15 7.2335e+15 5.5830e+14 7.1909e+12 1.5642e+13 2.1154e+11
 178000 173151 7.3708e+15 7.1328e+15 5.4428e+14 6.9706e+12 1.5573e+13 2.1001e+11
 178500 173625 7.2067e+15 7.0340e+15 5.3065e+14 6.7577e+12 1.5505e+13 2.0849e+11
 179000 174098 7.0469e+15 6.9370e+15 5.1742e+14 6.5521e+12 1.5437e+13 2.0701e+11
 179500 174571 6.8912e+15 6.8418e+15 5.0456e+14 6.3533e+12 1.5371e+13 2.0556e+11

 180000 175043 6.7395e+15 6.7482e+15 4.9206e+14 6.1613e+12 1.5305e+13 2.0413e+11
 180500 175516 6.5917e+15 6.6563e+15 4.7992e+14 5.9756e+12 1.5239e+13 2.0272e+11
 181000 175989 6.4476e+15 6.5660e+15 4.6812e+14 5.7962e+12 1.5175e+13 2.0135e+11
 181500 176462 6.3071e+15 6.4774e+15 4.5664e+14 5.6226e+12 1.5111e+13 1.9999e+11
 182000 176934 6.1702e+15 6.3903e+15 4.4548e+14 5.4548e+12 1.5047e+13 1.9866e+11
 182500 177407 6.0367e+15 6.3047e+15 4.3464e+14 5.2926e+12 1.4984e+13 1.9736e+11
 183000 177879 5.9066e+15 6.2205e+15 4.2409e+14 5.1356e+12 1.4922e+13 1.9607e+11
 183500 178352 5.7797e+15 6.1379e+15 4.1383e+14 4.9838e+12 1.4860e+13 1.9481e+11
 184000 178824 5.6559e+15 6.0566e+15 4.0385e+14 4.8369e+12 1.4799e+13 1.9357e+11
 184500 179296 5.5352e+15 5.9768e+15 3.9414e+14 4.6948e+12 1.4739e+13 1.9235e+11

 185000 179768 5.4174e+15 5.8983e+15 3.8470e+14 4.5572e+12 1.4679e+13 1.9116e+11
 185500 180240 5.3025e+15 5.8211e+15 3.7551e+14 4.4241e+12 1.4620e+13 1.8998e+11
 186000 180712 5.1904e+15 5.7452e+15 3.6657e+14 4.2952e+12 1.4561e+13 1.8882e+11
 186500 181184 5.0810e+15 5.6706e+15 3.5786e+14 4.1705e+12 1.4502e+13 1.8769e+11
 187000 181656 4.9743e+15 5.5972e+15 3.4939e+14 4.0497e+12 1.4445e+13 1.8657e+11
 187500 182128 4.8701e+15 5.5251e+15 3.4115e+14 3.9328e+12 1.4388e+13 1.8547e+11
 188000 182600 4.7684e+15 5.4541e+15 3.3312e+14 3.8195e+12 1.4331e+13 1.8439e+11
 188500 183071 4.6692e+15 5.3843e+15 3.2530e+14 3.7099e+12 1.4275e+13 1.8332e+11
 189000 183543 4.5723e+15 5.3157e+15 3.1770e+14 3.6036e+12 1.4219e+13 1.8228e+11
 189500 184014 4.4777e+15 5.2481e+15 3.1029e+14 3.5007e+12 1.4164e+13 1.8125e+11

